					Tag Details
Studbook	Year	Vinyl Tag ID	Tag Color	Shapes/Patterns on tag	L-tag color	R- tag color	L-wing transmitter	R-wing transmitter	Data source	Notes	Bio data compiled?	Notes2
216	2009	16	Yellow	None	Yellow	Yellow	None	None	Socal		Yes
216	2010	16	Yellow	None	Yellow	No tag	None	None	Socal		Yes
216	2011	16	Yellow	None	Yellow	No tag	None	None	Socal		Yes
216	2012	16	Yellow	None	Yellow	No tag	None	None	Socal		Yes
216	2013	16	Yellow	None	Yellow	No tag	None	None	Socal		Yes
219	2006	19	Black	2 dots	NA	NA	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
219	2006	19	Black	2 dots	NA	NA	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
219	2007	19	Black	2 dots	NA	NA	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
219	2007	19	Black	2 dots	NA	NA	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
219	2008	19	Black	2 dots	NA	NA	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
219	2008	19	Black	2 dots	NA	NA	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
219	2009	19	Black	2 dots	NA	NA	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
219	2009	19	Black	2 dots	NA	NA	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
219	2010	19	Yellow	None	Yellow	Yellow	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
219	2010	19	Yellow	None	Yellow	Yellow	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
219	2011	19	Yellow	None	Yellow	Yellow	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
219	2011	19	Yellow	None	Yellow	Yellow	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
219	2012	19	Yellow	None	Yellow	Yellow	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
219	2012	19	Yellow	None	Yellow	Yellow	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
219	2013	19	Yellow	None	Yellow	Yellow	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
219	2013	19	Yellow	None	Yellow	Yellow	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
222	2006	22	Black	2 dots	NA	NA	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
222	2006	22	Black	2 dots	NA	NA	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
222	2007	22	Black	2 dots	NA	NA	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
222	2007	22	Black	2 dots	NA	NA	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
222	2008	22	Black	2 dots	NA	NA	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
222	2008	22	Black	2 dots	NA	NA	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
222	2009	22	Black	2 dots	NA	NA	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
222	2009	22	Black	2 dots	NA	NA	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
222	2010	22	Yellow	None	No tag	Yellow	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
222	2010	22	Yellow	None	No tag	Yellow	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
222	2011	22	Yellow	None	No tag	Yellow	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
222	2011	22	Yellow	None	No tag	Yellow	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
222	2012	22	Yellow	None	No tag	Yellow	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
222	2012	22	Yellow	None	No tag	Yellow	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
222	2013	22	Yellow	None	No tag	Yellow	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
222	2013	22	Yellow	None	No tag	Yellow	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
231	2006	31	Black	2 dots	NA	NA	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
231	2006	31	Black	2 dots	NA	NA	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
231	2007	31	Black	2 dots	NA	NA	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
231	2007	31	Black	2 dots	NA	NA	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
231	2008	31	Black	2 dots	NA	NA	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
231	2008	31	Black	2 dots	NA	NA	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
231	2009	31	Black	2 dots	NA	NA	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
231	2009	31	Black	2 dots	NA	NA	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
231	2010	31	Yellow	None	Yellow	Yellow	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
231	2010	31	Yellow	None	Yellow	Yellow	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
231	2011	31	Yellow	None	Yellow	Yellow	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
231	2011	31	Yellow	None	Yellow	Yellow	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
231	2012	31	Yellow	None	Yellow	Yellow	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
231	2012	31	Yellow	None	Yellow	Yellow	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
231	2013	31	Yellow	None	Yellow	Yellow	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
231	2013	31	Yellow	None	Yellow	Yellow	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
236	2006	36	Black	2 dots	NA	NA	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
236	2006	36	Black	2 dots	NA	NA	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
236	2007	36	Black	2 dots	NA	NA	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
236	2007	36	Black	2 dots	NA	NA	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
236	2008	36	Black	2 dots	NA	NA	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
236	2008	36	Black	2 dots	NA	NA	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
236	2009	36	Black	2 dots	NA	NA	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
236	2009	36	Black	2 dots	NA	NA	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
236	2010	36	Yellow	None	No tag	Yellow	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
236	2010	36	Yellow	None	No tag	Yellow	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
236	2011	36	Yellow	None	No tag	Yellow	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
236	2011	36	Yellow	None	No tag	Yellow	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
236	2012	36	Yellow	None	No tag	Yellow	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
236	2012	36	Yellow	None	No tag	Yellow	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
236	2013	36	Yellow	None	No tag	Yellow	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
236	2013	36	Yellow	None	No tag	Yellow	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
237	2008	37	White	2 dots	White	White	GPS	None	Socal		Yes
237	2009	37	Yellow	None	Yellow	Yellow	GPS	None	Socal		Yes
237	2010	37	Yellow	None	Yellow	No tag	GPS	None	Socal		Yes
237	2011	37	Yellow	None	Yellow	No tag	GPS	None	Socal		Yes
237	2012	37	Yellow	None	Yellow	No tag	GPS	None	Socal		Yes
237	2013	37	Yellow	None	Yellow	No tag	None	None	Socal		Yes
238	2008	38	White	2 dots	White	No tag	GPS	None	Socal		Yes
239	2008	39	White	2 dots	White	White	None	None	Socal		Yes
239	2009	39	Yellow	None	Yellow	Yellow	None	None	Socal		Yes
239	2010	39	Yellow	None	Yellow	Yellow	None	None	Socal		Yes
239	2011	39	Yellow	None	Yellow	Yellow	None	None	Socal		Yes
239	2012	39	Yellow	None	Yellow	No tag	None	None	Socal		Yes
239	2013	39	Yellow	None	Yellow	No tag	None	None	Socal		Yes
242	2006	42	Black	2 dots	NA	NA	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
242	2006	42	Black	2 dots	NA	NA	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
242	2007	42	Black	2 dots	NA	NA	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
242	2007	42	Black	2 dots	NA	NA	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
242	2008	42	Black	2 dots	NA	NA	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
242	2008	42	Black	2 dots	NA	NA	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
242	2009	42	Black	2 dots	NA	NA	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
242	2009	42	Black	2 dots	NA	NA	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
242	2010	42	Yellow	None	No tag	Yellow	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
242	2010	42	Yellow	None	No tag	Yellow	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
242	2011	42	Yellow	None	No tag	Yellow	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
242	2011	42	Yellow	None	No tag	Yellow	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
242	2012	42	Yellow	None	No tag	Yellow	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
242	2012	42	Yellow	None	No tag	Yellow	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
242	2013	42	Yellow	None	No tag	Yellow	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
242	2013	42	Yellow	None	No tag	Yellow	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
247	2008	47	White	2 dots	White	White	GPS	None	Socal		Yes
247	2009	47	Yellow	None	Yellow	Yellow	GPS	None	Socal		Yes
247	2010	47	Yellow	None	Yellow	No tag	GPS	None	Socal		Yes
247	2011	47	Yellow	None	Yellow	No tag	GPS	None	Socal		Yes
247	2012	47	Yellow	None	Yellow	No tag	GPS	None	Socal		Yes
247	2013	47	Yellow	None	Yellow	No tag	GPS	None	Socal		Yes
251	2006	51	Black	2 dots	NA	NA	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
251	2006	51	Black	2 dots	NA	NA	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
251	2007	51	Black	2 dots	NA	NA	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
251	2007	51	Black	2 dots	NA	NA	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
251	2008	51	Black	2 dots	NA	NA	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
251	2008	51	Black	2 dots	NA	NA	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
251	2009	51	Black	2 dots	NA	NA	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
251	2009	51	Black	2 dots	NA	NA	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
251	2010	51	Yellow	None	No tag	Yellow	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
251	2010	51	Yellow	None	No tag	Yellow	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
251	2011	51	Yellow	None	No tag	Yellow	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
251	2011	51	Yellow	None	No tag	Yellow	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
251	2012	51	Yellow	None	No tag	Yellow	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
251	2012	51	Yellow	None	No tag	Yellow	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
251	2013	51	Yellow	None	No tag	Yellow	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
251	2013	51	Yellow	None	No tag	Yellow	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
255	2008	55	White	2 dots	White	No tag	None	None	Socal		Yes
255	2009	55	Yellow	None	No tag	Yellow	None	GPS	Socal		Yes
255	2010	55	Yellow	None	No tag	Yellow	None	GPS	Socal		Yes
255	2011	55	Yellow	None	No tag	Yellow	None	GPS	Socal		Yes
255	2012	55	Yellow	None	No tag	Yellow	None	GPS	Socal		Yes
255	2013	55	Yellow	None	Yellow	No tag	GPS	None	Socal		Yes
262	2008	62	White	2 dots	White	No tag	None	None	Socal		Yes
262	2009	62	Yellow	None	No tag	Yellow	None	GPS	Socal		Yes
262	2010	62	Yellow	None	No tag	Yellow	None	None	Socal		Yes
262	2011	62	Yellow	None	No tag	Yellow	None	GPS	Socal		Yes
262	2012	62	Yellow	None	No tag	Yellow	None	GPS	Socal		Yes
262	2013	62	Yellow	None	No tag	Yellow	None	GPS	Socal		Yes
278	2006	78	Black	2 dots	NA	NA	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
278	2006	78	Black	2 dots	NA	NA	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
278	2007	78	Black	2 dots	NA	NA	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
278	2007	78	Black	2 dots	NA	NA	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
278	2008	78	Black	2 dots	NA	NA	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
278	2008	78	Black	2 dots	NA	NA	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
286	2006	86	Black	2 dots	NA	NA	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
286	2006	86	Black	2 dots	NA	NA	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
286	2006	86	White	None	NA	NA	NA	NA	VWS		Yes
286	2007	86	Black	2 dots	NA	NA	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
286	2007	86	Black	2 dots	NA	NA	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
286	2008	86	Black	2 dots	NA	NA	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
286	2008	86	Black	2 dots	NA	NA	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
286	2009	86	Black	2 dots	NA	NA	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
286	2009	86	Black	2 dots	NA	NA	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
289	2008	89	Red	2 dots	No tag	Red	None	GPS	Socal		Yes
289	2009	89	Yellow	None	Yellow	No tag	None	None	Socal		Yes
289	2010	89	Yellow	None	Yellow	No tag	GPS	None	Socal		Yes
289	2011	89	Yellow	None	Yellow	No tag	GPS	None	Socal		Yes
289	2012	89	Yellow	None	Yellow	No tag	GPS	None	Socal		Yes
289	2013	89	Yellow	None	Yellow	No tag	GPS	None	Socal		Yes
294	2006	94	Black	2 dots	NA	NA	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
294	2006	94	Black	2 dots	NA	NA	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
294	2006	94	White	None	NA	NA	NA	NA	VWS		Yes
294	2007	94	Black	2 dots	NA	NA	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
294	2007	94	Black	2 dots	NA	NA	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
294	2008	94	Black	2 dots	NA	NA	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
294	2008	94	Black	2 dots	NA	NA	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
294	2009	94	Black	2 dots	NA	NA	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
294	2009	94	Black	2 dots	NA	NA	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
294	2010	94	Yellow	None	NA	NA	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
294	2010	94	Yellow	None	NA	NA	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
294	2011	94	Yellow	None	NA	NA	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
294	2011	94	Yellow	None	NA	NA	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
298	2006	98	Black	2 dots	NA	NA	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
298	2006	98	Black	2 dots	NA	NA	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
298	2006	98	White	None	NA	NA	NA	NA	VWS		Yes
298	2007	98	Black	2 dots	NA	NA	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
298	2007	98	Black	2 dots	NA	NA	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
298	2008	98	Yellow	2 dots	NA	NA	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes	Added 7/20/14 based on photo observation (black may be wrong)
298	2008	98	Yellow	2 dots	NA	NA	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes	Added 7/20/14 based on photo observation (black may be wrong)
298	2008	98	Black	2 dots	NA	NA	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
298	2008	98	Black	2 dots	NA	NA	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
298	2009	98	Black	2 dots	NA	NA	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
298	2009	98	Black	2 dots	NA	NA	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
298	2010	98	Yellow	None	NA	NA	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
298	2010	98	Yellow	None	NA	NA	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
298	2011	98	Yellow	None	NA	NA	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
298	2011	98	Yellow	None	NA	NA	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
298	2012	98	Yellow	None	NA	NA	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
298	2012	98	Yellow	None	NA	NA	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
301	2006	1	Black	3 dots	NA	NA	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
301	2006	1	Black	3 dots	NA	NA	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
301	2007	1	Black	3 dots	NA	NA	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
301	2007	1	Black	3 dots	NA	NA	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
303	2006	3	Black	3 dots	NA	NA	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
303	2006	3	Black	3 dots	NA	NA	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
303	2006	3	White	None	NA	NA	NA	NA	VWS		Yes
303	2007	3	Black	3 dots	NA	NA	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
303	2007	3	Black	3 dots	NA	NA	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
303	2008	3	Black	3 dots	NA	NA	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
303	2008	3	Black	3 dots	NA	NA	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
303	2009	3	Black	3 dots	NA	NA	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
303	2009	3	Black	3 dots	NA	NA	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
306	2006	06	Black	None	NA	NA	NA	NA	PNP	Mostly PNP bird but rare forays to Socal possible so listed in both 	Yes
306	2006	06	Black	None	NA	NA	NA	NA	Socal	Mostly PNP bird but rare forays to Socal possible so listed in both 	Yes
306	2007	06	Black	None	NA	NA	NA	NA	PNP	Mostly PNP bird but rare forays to Socal possible so listed in both 	Yes
306	2007	06	Black	None	NA	NA	NA	NA	Socal	Mostly PNP bird but rare forays to Socal possible so listed in both 	Yes
306	2008	06	Black	None	NA	NA	NA	NA	PNP	Mostly PNP bird but rare forays to Socal possible so listed in both 	Yes
306	2008	06	Black	None	NA	NA	NA	NA	Socal	Mostly PNP bird but rare forays to Socal possible so listed in both 	Yes
306	2009	06	Black	None	Black	Black	NA	NA	PNP	Mostly PNP bird but rare forays to Socal possible so listed in both 	Yes
306	2009	06	Black	3 dots	Black	Black	NA	NA	PNP	Mostly PNP bird but rare forays to Socal possible so listed in both 	Yes
306	2009	06	Black	None	Black	Black	NA	NA	Socal	Mostly PNP bird but rare forays to Socal possible so listed in both 	Yes
306	2009	06	Black	3 dots	Black	Black	NA	NA	Socal	Mostly PNP bird but rare forays to Socal possible so listed in both 	Yes
306	2010	06	Black	None	Black	Black	NA	NA	PNP	Mostly PNP bird but rare forays to Socal possible so listed in both 	Yes
306	2010	06	Black	3 dots	Black	Black	NA	NA	PNP	Mostly PNP bird but rare forays to Socal possible so listed in both 	Yes
306	2010	06	Black	None	Black	Black	NA	NA	Socal	Mostly PNP bird but rare forays to Socal possible so listed in both 	Yes
306	2010	06	Black	3 dots	Black	Black	NA	NA	Socal	Mostly PNP bird but rare forays to Socal possible so listed in both 	Yes
306	2011	06	Black	3 dots	Black	Black	NA	NA	PNP	Mostly PNP bird but rare forays to Socal possible so listed in both 	Yes
306	2011	06	Black	3 dots	Black	Black	NA	NA	Socal	Mostly PNP bird but rare forays to Socal possible so listed in both 	Yes
306	2012	06	Black	3 dots	Black	No tag	NA	NA	PNP	Mostly PNP bird but rare forays to Socal possible so listed in both 	Yes
306	2012	06	Black	3 dots	Black	No tag	NA	NA	Socal	Mostly PNP bird but rare forays to Socal possible so listed in both 	Yes
306	2013	06	Black	3 dots	Black	No tag	NA	NA	PNP	Mostly PNP bird but rare forays to Socal possible so listed in both 	Yes
306	2013	06	Black	3 dots	Black	No tag	NA	NA	Socal	Mostly PNP bird but rare forays to Socal possible so listed in both 	Yes
307	2006	7	Black	None	NA	NA	NA	NA	PNP	Overlap with 507 so not listed as possible vagrant to Socal	Yes
307	2006	07	Black	None	NA	NA	NA	NA	PNP	Overlap with 507 so not listed as possible vagrant to Socal	Yes
307	2007	7	Black	None	NA	NA	NA	NA	PNP	Overlap with 507 so not listed as possible vagrant to Socal	Yes
307	2007	07	Black	None	NA	NA	NA	NA	PNP	Overlap with 507 so not listed as possible vagrant to Socal	Yes
310	2006	10	Black	None	NA	NA	NA	NA	PNP	Mostly PNP bird but rare forays to Socal possible so listed in both 	Yes
310	2006	10	Black	None	NA	NA	NA	NA	Socal	Mostly PNP bird but rare forays to Socal possible so listed in both 	Yes
310	2007	10	Black	None	NA	NA	NA	NA	PNP	Mostly PNP bird but rare forays to Socal possible so listed in both 	Yes
310	2007	10	Black	None	NA	NA	NA	NA	Socal	Mostly PNP bird but rare forays to Socal possible so listed in both 	Yes
310	2008	10	Black	None	NA	NA	NA	NA	PNP	Mostly PNP bird but rare forays to Socal possible so listed in both 	Yes
310	2008	10	Black	None	NA	NA	NA	NA	Socal	Mostly PNP bird but rare forays to Socal possible so listed in both 	Yes
310	2009	10	Black	underline	Black	Black	NA	NA	PNP	"Mostly PNP bird but rare forays to Socal possible so listed in both. Only the 0 is underlined (transmitted to us as ""bar under 0"")"	Yes
310	2009	10	Black	3 dots	Black	Black	NA	NA	PNP	Mostly PNP bird but rare forays to Socal possible so listed in both 	Yes
310	2009	10	Black	underline	Black	Black	NA	NA	Socal	"Mostly PNP bird but rare forays to Socal possible so listed in both. Only the 0 is underlined (transmitted to us as ""bar under 0"")"	Yes
310	2009	10	Black	3 dots	Black	Black	NA	NA	Socal	Mostly PNP bird but rare forays to Socal possible so listed in both 	Yes
310	2010	10	Black	3 dots	Black	Black	NA	NA	PNP	Mostly PNP bird but rare forays to Socal possible so listed in both 	Yes
310	2010	10	Black	3 dots	Black	Black	NA	NA	Socal	Mostly PNP bird but rare forays to Socal possible so listed in both 	Yes
310	2011	10	Black	3 dots	Black	Black	NA	NA	PNP	Mostly PNP bird but rare forays to Socal possible so listed in both 	Yes
310	2011	10	Black	3 dots	Black	Black	NA	NA	Socal	Mostly PNP bird but rare forays to Socal possible so listed in both 	Yes
310	2012	10	Black	3 dots	Black	Black	NA	NA	PNP	Mostly PNP bird but rare forays to Socal possible so listed in both 	Yes
310	2012	10	Black	3 dots	Black	Black	NA	NA	Socal	Mostly PNP bird but rare forays to Socal possible so listed in both 	Yes
310	2013	10	Black	3 dots	Black	Black	NA	NA	PNP	Mostly PNP bird but rare forays to Socal possible so listed in both 	Yes
310	2013	10	Black	3 dots	Black	Black	NA	NA	Socal	Mostly PNP bird but rare forays to Socal possible so listed in both 	Yes
311	2006	11	Black	3 dots	NA	NA	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
311	2006	11	Black	3 dots	NA	NA	NA	NA	VWS	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
311	2007	11	Black	3 dots	NA	NA	NA	NA	Socal	Mostly VWS bird but rare forays to Socal possible so listed in both 	Yes
